Captura,Web,Evento,Titulo,Categoria,Novedad,Ubicación,Localidad,Precio,Descuento,Fechas,Fecha_inicio,Fecha_fin,Duracion,Idioma,Publico,Puntuación,Valoración,Opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Ligar en Barcelona - Ramon LSD,Monólogos,,Sala Ars Teatre,Barcelona,"10,50","9,50",07 abr al 28 abr,2019/04/07,2019/04/28,NA,,Adultos,9.2,Extraordinario,19 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Lo puto mejor - Quique Macías,Monólogos,,Sala Ars Teatre,Barcelona,"10,50","1,50",12 abr al 26 abr,2019/04/12,2019/04/26,NA,,Adultos,8.1,Muy bueno,7 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Magia de cerca: Pau Sala con su baúl,Magia,,La Fragua,Cornellà de Llobregat,7,7,11 abr al 28 abr,2019/04/11,2019/04/28,1 hora,,Para todas las edades,9.5,Extraordinario,5 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Hipnomom,Mentalismo,,Sala Houdini,Madrid,12,2,02 may al 06 jun,2019/05/02,2019/06/06,90 minutos,Español,Para todas las edades,,,
07/04/2019 17:00,Atrapalo,teatro-danza,Hipstóricos,Teatro,,OFF de La Latina,Madrid,6,6,11 abr al 25 abr,2019/04/11,2019/04/25,70 minutos,Español,Para todas las edades,10,Extraordinario,8 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,La Celestina,Teatro,,Sala Porta4,Barcelona,11,4,27 abr al 28 abr,2019/04/27,2019/04/28,80 minutos,Español,Adultos,10,Extraordinario,2 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,La Reina de los colores,Teatro,,Artespacio Plot Point - Sala K,Madrid,"7,50","2,50",28 abr al 12 may,2019/04/28,2019/05/12,45 minutos,Español,Infantil,8.7,Excelente,105 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Magna Mater,Danza,,Nave 73,Madrid,12,2,07 abr al 21 abr,2019/04/07,2019/04/21,NA,,Para todas las edades,,,
07/04/2019 17:00,Atrapalo,teatro-danza,Noche de monólogos con Raúl Alcaraz,Monólogos,,"E.C.A. Espai de Creació Artística, Comediarte",Barcelona,10,10,12 abr al 26 abr,2019/04/12,2019/04/26,60 minutos,Español,Adultos,9.0,Extraordinario,285 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Pinocho - El Nacimiento del Actor,Danza,,Oracles Theatre,Barcelona,15,3,20 abr al 22 jun,2019/04/20,2019/06/22,50 minutos,,Adultos,9.7,Extraordinario,7 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,ReciclART School,Teatro,,Sala Mirador,Madrid,10,2,13 abr al 25 may,2019/04/13,2019/05/25,1 hora,,Familiar,,,
07/04/2019 17:00,Atrapalo,teatro-danza,Show Flamenco Barcelona en El Patio Andaluz,Espectáculo,,El Patio Andaluz,Barcelona,15,10,08 abr al 31 dic,2019/04/08,2019/12/31,NA,,Adultos,5.7,,
07/04/2019 17:00,Atrapalo,teatro-danza,Uluburun,Teatro,,Tantarantana - Àtic 22,Barcelona,10,3,,2019/04/07,2019/04/07,85 minutos,Catalán,Adultos,9.1,Extraordinario,1 opinión
07/04/2019 17:00,Atrapalo,teatro-danza,Solo ante el peligro - Juan Solo ,Monólogos,,Beer Station,Madrid,9,5,,2019/04/20,2019/04/20,1 hora y 30 minutos,Español,Adultos,8.9,Excelente,172 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Alicia en el país de las maravillas. Cuentacuentos Musical,Teatro,,Artespacio Plot Point,Madrid,7,3,13 abr al 27 abr,2019/04/13,2019/04/27,60 minutos,Español,Infantil,9.0,Extraordinario,17 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Escuela de Hechiceros,Teatro,,Associació Cultural Comediarte,Barcelona,8,8,,2019/04/20,2019/04/20,50 minutos,Español,Familiar,9.2,Extraordinario,280 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Pibonéxica ,Monólogos,,Beer Station,Madrid,8,4,,2019/04/26,2019/04/26,60 minutos,Español,Adultos,8.8,Excelente,24 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Impartidos,Impro,,La Escalera de Jacob,Madrid,5,1,08 abr al 27 may,2019/04/08,2019/05/27,60 minutos,Español,Adultos,8.4,Muy bueno,287 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,"Los tres cerditos, en Valencia",Teatro,,Sala Carolina,Valencia,5,3,26 abr al 29 abr,2019/04/26,2019/04/29,1 hora,Castellano,Infantil,7.7,Bueno,157 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Caperucita Roja y el lobo,Teatro,,Estudio2 Manuel Galiana,Madrid,9,3,14 abr al 28 abr,2019/04/14,2019/04/28,55 minutos,Español,Infantil,8.9,Excelente,619 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Estrellas y a soñar,Teatro,,Teatros Luchana,Madrid,7,5,14 abr al 28 abr,2019/04/14,2019/04/28,35 minutos,Español,Infantil,8.0,Muy bueno,89 opiniones
07/04/2019 17:00,Atrapalo,teatro-danza,Fabiolo Connection - Match to the future,Comedia,,Gran Teatro Bankia Príncipe Pío,Madrid,"13,50","1,50",28 abr al 26 may,2019/04/28,2019/05/26,75 minutos (sin descanso),Español,Adultos,,,
07/04/2019 17:00,Atrapalo,teatro-danza,Mi mejor y único monólogo - Xavier Deltell,Monólogos,,Gran Teatro Bankia Príncipe Pío,Madrid,"13,50","1,50",,2019/05/17,2019/05/17,70 minutos,Español,Adultos,,,
07/04/2019 17:00,Atrapalo,teatro-danza,"Miguel de Molina al desnudo, en Madrid",Teatro,,Teatro Infanta Isabel,Madrid,18,,,2019/04/08,2019/04/08,NA,,Adultos,,,
